"","poll_id","state","state.name","pollster","numeric_grade","end_date","sample_size","population","DEM","REP","days.until"
"1403",88232,"PA","Pennsylvania","Marist",2.9,2024-09-17,1663,"rv",49,48,49
"1404",88233,"WI","Wisconsin","Marist",2.9,2024-09-17,1194,"lv",50,49,49
"1405",88233,"WI","Wisconsin","Marist",2.9,2024-09-17,1312,"rv",50,47,49
"1406",88234,"MI","Michigan","Marist",2.9,2024-09-17,1138,"lv",52,47,49
"1407",88234,"MI","Michigan","Marist",2.9,2024-09-17,1282,"rv",50,47,49
"1408",88235,"AZ","Arizona","Emerson",2.9,2024-09-18,868,"lv",48.7,49.8,48
"1409",88236,"GA","Georgia","Emerson",2.9,2024-09-18,975,"lv",48.2,50.3,48
"1410",88237,"MI","Michigan","Emerson",2.9,2024-09-18,875,"lv",50,49.1,48
"1411",88238,"NV","Nevada","Emerson",2.9,2024-09-18,895,"lv",48.8,49,48
"1412",88239,"PA","Pennsylvania","Emerson",2.9,2024-09-18,880,"lv",49.6,49.3,48
"1413",88240,"NC","North Carolina","Emerson",2.9,2024-09-18,1000,"lv",49.7,49.3,48
"1414",88241,"WI","Wisconsin","Emerson",2.9,2024-09-18,1000,"lv",48.7,50.3,48
"1415",88242,"PA","Pennsylvania","Siena/NYT",3,2024-09-16,1082,"lv",49.5,45.5,50
"1416",88242,"PA","Pennsylvania","Siena/NYT",3,2024-09-16,1082,"rv",49,45.5,50
"1417",88243,"NC","North Carolina","Cygnal",2.1,2024-09-16,600,"lv",45.3,45.6,50
"1418",88244,"NC","North Carolina","Victory Insights",1.3,2024-09-18,600,"lv",44.9,48.5,48
"1419",88248,"AZ","Arizona","Morning Consult",1.9,2024-09-18,862,"lv",48.37,47.35,48
"1420",88249,"FL","Florida","Morning Consult",1.9,2024-09-18,2948,"lv",46.8,49.52,48
"1421",88250,"MD","Maryland","Morning Consult",1.9,2024-09-18,578,"lv",61.41,33.04,48
"1422",88251,"MI","Michigan","Morning Consult",1.9,2024-09-18,1297,"lv",51.97,44.46,48
"1423",88252,"NV","Nevada","Morning Consult",1.9,2024-09-18,474,"lv",50.87,46.53,48
"1424",88253,"OH","Ohio","Morning Consult",1.9,2024-09-18,1488,"lv",43.02,52.16,48
"1425",88254,"PA","Pennsylvania","Morning Consult",1.9,2024-09-18,1756,"lv",48.74,46.7,48
"1426",88255,"TX","Texas","Morning Consult",1.9,2024-09-18,2716,"lv",45.77,49.58,48
"1427",88256,"WI","Wisconsin","Morning Consult",1.9,2024-09-18,600,"lv",50.22,44.3,48
"1428",88257,"NC","North Carolina","Morning Consult",1.9,2024-09-18,1314,"lv",49.33,47.16,48
"1429",88258,"CO","Colorado","Morning Consult",1.9,2024-09-18,512,"lv",52.5,42.42,48
"1430",88259,"GA","Georgia","Morning Consult",1.9,2024-09-18,1347,"lv",47.68,48.63,48
"1431",88260,"MN","Minnesota","Morning Consult",1.9,2024-09-18,517,"lv",49.56,43,48
"1432",88261,"VA","Virginia","Morning Consult",1.9,2024-09-18,899,"lv",50.76,44.44,48
"1433",88262,"GA","Georgia","TIPP",1.8,2024-09-18,835,"lv",47.7,47.95,48
"1434",88262,"GA","Georgia","TIPP",1.8,2024-09-18,1046,"rv",46.95,44.9,48
"1435",88265,"VA","Virginia","Research America",0.7,2024-09-09,756,"lv",47.5,46,57
"1436",88265,"VA","Virginia","Research America",0.7,2024-09-09,1000,"a",44.5,44.5,57
"1437",88266,"NE","Nebraska","Global Strategy Group",1.8,2024-08-29,600,"lv",37,54,68
"1438",88267,"PA","Pennsylvania","MassINC Polling Group",2.8,2024-09-18,800,"lv",51,46.5,48
"1439",88269,"CA","California","ActiVote",NA,2024-09-21,400,"lv",64,36,45
"1440",88275,"MA","Massachusetts","MassINC Polling Group",2.8,2024-09-18,800,"lv",61.5,33.5,48
"1441",88276,"AZ","Arizona","Siena/NYT",3,2024-09-21,713,"lv",44,49,45
"1442",88276,"AZ","Arizona","Siena/NYT",3,2024-09-21,713,"rv",43.5,48,45
"1443",88277,"GA","Georgia","Siena/NYT",3,2024-09-21,682,"lv",44.5,48,45
"1444",88277,"GA","Georgia","Siena/NYT",3,2024-09-21,682,"rv",43.5,47,45
"1445",88278,"NC","North Carolina","Siena/NYT",3,2024-09-21,682,"lv",46,48,45
"1446",88278,"NC","North Carolina","Siena/NYT",3,2024-09-21,682,"rv",46.5,47,45
"1447",88279,"MN","Minnesota","Mason-Dixon",2.6,2024-09-18,800,"lv",48,43,48
"1448",88280,"NM","New Mexico","SurveyUSA",2.8,2024-09-18,619,"lv",50,42,48
"1449",88285,"TX","Texas","Texas Hispanic Policy Foundation",NA,2024-09-18,1200,"lv",44,50,48
"1450",88286,"WI","Wisconsin","MassINC Polling Group",2.8,2024-09-18,800,"lv",52,45.5,48
"1451",88288,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-09-19,789,"lv",47,47,47
"1452",88289,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-09-19,1602,"lv",45,50,47
"1453",88290,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-09-19,993,"lv",46,45,47
"1454",88291,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-09-19,703,"lv",50,44,47
"1455",88292,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-09-19,652,"lv",45,45,47
"1456",88293,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-09-19,1086,"lv",47,47,47
"1457",88294,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-09-19,600,"lv",47,47,47
"1458",88295,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-09-19,1043,"lv",46,48,47
"1459",88296,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-09-19,868,"lv",47,48,47
"1460",88297,"MT","Montana","RMG Research",2.3,2024-09-19,491,"lv",38,59,47
"1461",88298,"CT","Connecticut","MassINC Polling Group",2.8,2024-09-18,800,"lv",53,37,48
"1462",88301,"MI","Michigan","Suffolk",2.9,2024-09-18,500,"lv",47.6,45.4,48
"1463",88302,"NC","North Carolina","Elon U.",2.5,2024-09-13,800,"rv",46,45,53
"1464",88303,"DE","Delaware","Slingshot Strategies",1.4,2024-09-21,500,"rv",54,37,45
"1465",88311,"RI","Rhode Island","MassINC Polling Group",2.8,2024-09-18,800,"lv",54.5,41.5,48
"1466",88313,"NV","Nevada","Noble Predictive Insights",2.4,2024-09-16,692,"lv",47.5,47,50
"1467",88313,"NV","Nevada","Noble Predictive Insights",2.4,2024-09-16,812,"rv",47,44,50
"1468",88327,"OH","Ohio","RMG Research",2.3,2024-09-20,781,"lv",43,54,46
"1469",88331,"FL","Florida","Bullfinch",NA,2024-09-23,600,"rv",47,48,43
"1470",88332,"GA","Georgia","Bullfinch",NA,2024-09-23,600,"rv",49,47,43
"1471",88333,"NC","North Carolina","Bullfinch",NA,2024-09-23,600,"rv",49,48,43
"1472",88338,"NE","Nebraska","SurveyUSA",2.8,2024-09-23,558,"lv",40,56,43
"1473",88339,"PA","Pennsylvania","Muhlenberg",2.8,2024-09-19,450,"lv",48,48,47
"1474",88341,"TX","Texas","ActiVote",NA,2024-09-24,400,"lv",45.7,54.3,42
"1475",88342,"AZ","Arizona","Focaldata",NA,2024-09-16,1097,"a",50.8,46,50
"1476",88342,"AZ","Arizona","Focaldata",NA,2024-09-16,1097,"lv",50.25,48.75,50
"1477",88342,"AZ","Arizona","Focaldata",NA,2024-09-16,1097,"rv",50.8,46.4,50
"1478",88343,"GA","Georgia","Focaldata",NA,2024-09-16,1081,"a",51.6,45.2,50
"1479",88343,"GA","Georgia","Focaldata",NA,2024-09-16,1081,"lv",50,48.9,50
"1480",88343,"GA","Georgia","Focaldata",NA,2024-09-16,1081,"rv",52.1,45.46,50
"1481",88344,"MI","Michigan","Focaldata",NA,2024-09-16,1114,"a",49.2,46.7,50
"1482",88344,"MI","Michigan","Focaldata",NA,2024-09-16,1114,"lv",49.65,48.7,50
"1483",88344,"MI","Michigan","Focaldata",NA,2024-09-16,1114,"rv",49.9,46.47,50
"1484",88345,"NV","Nevada","Focaldata",NA,2024-09-16,1038,"a",50.4,46,50
"1485",88345,"NV","Nevada","Focaldata",NA,2024-09-16,1038,"lv",50.4,48.25,50
"1486",88345,"NV","Nevada","Focaldata",NA,2024-09-16,1038,"rv",50.8,46.2,50
"1487",88346,"NC","North Carolina","Focaldata",NA,2024-09-16,1094,"a",48.2,48.4,50
"1488",88346,"NC","North Carolina","Focaldata",NA,2024-09-16,1094,"lv",46.45,52.15,50
"1489",88346,"NC","North Carolina","Focaldata",NA,2024-09-16,1094,"rv",47.48,49.2,50
"1490",88347,"OH","Ohio","Focaldata",NA,2024-09-16,1115,"a",44.51,52.2,50
"1491",88347,"OH","Ohio","Focaldata",NA,2024-09-16,1115,"lv",46.15,52.75,50
"1492",88347,"OH","Ohio","Focaldata",NA,2024-09-16,1115,"rv",45.9,51.48,50
"1493",88348,"PA","Pennsylvania","Focaldata",NA,2024-09-16,1120,"a",50.2,47.1,50
"1494",88348,"PA","Pennsylvania","Focaldata",NA,2024-09-16,1120,"lv",50.35,48.6,50
"1495",88348,"PA","Pennsylvania","Focaldata",NA,2024-09-16,1120,"rv",50.9,46.6,50
"1496",88349,"WI","Wisconsin","Focaldata",NA,2024-09-16,1019,"a",51.3,45.6,50
"1497",88349,"WI","Wisconsin","Focaldata",NA,2024-09-16,1019,"lv",52.3,46.5,50
"1498",88349,"WI","Wisconsin","Focaldata",NA,2024-09-16,1019,"rv",52.4,45.3,50
"1499",88353,"NC","North Carolina","Fabrizio/Impact",1.7,2024-09-17,600,"lv",46.5,49,49
"1500",88354,"PA","Pennsylvania","Monmouth",2.9,2024-09-23,654,"rv",47,45,43
"1501",88355,"PA","Pennsylvania","RMG Research",2.3,2024-09-20,783,"lv",49,49,46
"1502",88357,"PA","Pennsylvania","Susquehanna",2.3,2024-09-22,700,"lv",46,46,44
"1503",88360,"CO","Colorado","Keating Research",1.5,2024-09-14,500,"lv",53,42,52
"1504",88361,"GA","Georgia","YouGov",3,2024-09-24,1441,"lv",49,51,42
"1505",88362,"MD","Maryland","University of Maryland/Washington Post",2.5,2024-09-23,1012,"lv",63.5,31.5,43
"1506",88362,"MD","Maryland","University of Maryland/Washington Post",2.5,2024-09-23,1012,"rv",61.5,31.5,43
"1507",88363,"AZ","Arizona","Marist",2.9,2024-09-24,1264,"lv",49,50,42
"1508",88363,"AZ","Arizona","Marist",2.9,2024-09-24,1416,"rv",48,50,42
"1509",88364,"TX","Texas","Emerson",2.9,2024-09-24,950,"lv",46.7,52.3,42
"1510",88365,"VA","Virginia","Emerson",2.9,2024-09-24,860,"lv",52.7,46.2,42
"1511",88366,"NC","North Carolina","Marist",2.9,2024-09-24,1348,"lv",49,49,42
"1512",88366,"NC","North Carolina","Marist",2.9,2024-09-24,1507,"rv",49,48,42
"1513",88368,"GA","Georgia","Marist",2.9,2024-09-24,1220,"lv",49,50,42
"1514",88368,"GA","Georgia","Marist",2.9,2024-09-24,1420,"rv",49,48,42
"1515",88370,"PA","Pennsylvania","ActiVote",NA,2024-09-25,400,"lv",51.6,48.4,41
"1516",88371,"MI","Michigan","University of Massachusetts Lowell/YouGov",2.9,2024-09-19,650,"lv",48,43,47
"1517",88372,"PA","Pennsylvania","University of Massachusetts Lowell/YouGov",2.9,2024-09-19,800,"lv",48,46,47
"1518",88376,"WI","Wisconsin","RMG Research",2.3,2024-09-23,788,"lv",50,49,43
"1519",88378,"NV","Nevada","TIPP",1.8,2024-09-25,736,"lv",49.45,48.2,41
"1520",88378,"NV","Nevada","TIPP",1.8,2024-09-25,1044,"rv",47.8,43.6,41
"1521",88380,"AZ","Arizona","Beacon/Shaw",2.8,2024-09-24,764,"lv",47.5,50.5,42
"1522",88380,"AZ","Arizona","Beacon/Shaw",2.8,2024-09-24,1021,"rv",47.5,49.5,42
"1523",88381,"GA","Georgia","Beacon/Shaw",2.8,2024-09-24,707,"lv",50.5,48,42
"1524",88381,"GA","Georgia","Beacon/Shaw",2.8,2024-09-24,1006,"rv",50,47.5,42
"1525",88382,"NV","Nevada","Quantus Insights",NA,2024-09-25,628,"lv",47.7,48.8,41
"1526",88383,"AZ","Arizona","Morning Consult",1.9,2024-09-25,926,"lv",49.5,46.5,41
"1527",88383,"AZ","Arizona","Morning Consult",1.9,2024-09-25,977,"rv",49.5,46.5,41
"1528",88384,"GA","Georgia","Morning Consult",1.9,2024-09-25,913,"lv",48.5,48.5,41
"1529",88384,"GA","Georgia","Morning Consult",1.9,2024-09-25,989,"rv",48,47,41
"1530",88385,"MI","Michigan","Morning Consult",1.9,2024-09-25,800,"lv",50,46.5,41
"1531",88385,"MI","Michigan","Morning Consult",1.9,2024-09-25,894,"rv",49,46,41
"1532",88386,"NV","Nevada","Morning Consult",1.9,2024-09-25,516,"lv",51,44.5,41
"1533",88386,"NV","Nevada","Morning Consult",1.9,2024-09-25,574,"rv",47.5,44.5,41
"1534",88387,"NC","North Carolina","Morning Consult",1.9,2024-09-25,828,"lv",49.5,47.5,41
"1535",88387,"NC","North Carolina","Morning Consult",1.9,2024-09-25,889,"rv",49,46.5,41
"1536",88388,"PA","Pennsylvania","Morning Consult",1.9,2024-09-25,924,"lv",51,45.5,41
"1537",88388,"PA","Pennsylvania","Morning Consult",1.9,2024-09-25,993,"rv",49.5,45,41
"1538",88389,"WI","Wisconsin","Morning Consult",1.9,2024-09-25,785,"lv",50.5,47.5,41
"1539",88389,"WI","Wisconsin","Morning Consult",1.9,2024-09-25,849,"rv",49.5,47.5,41
"1540",88390,"AZ","Arizona","Suffolk",2.9,2024-09-24,500,"lv",42.4,48.4,42
"1541",88391,"NY","New York","Emerson",2.9,2024-09-25,1000,"lv",55.5,41.6,41
"1542",88393,"MN","Minnesota","SurveyUSA",2.8,2024-09-26,646,"lv",50,44,40
"1543",88394,"NC","North Carolina","Meredith College",1.6,2024-09-20,802,"lv",48,48,46
"1544",88395,"NC","North Carolina","CNN/SSRS",2.8,2024-09-25,931,"lv",48,48,41
"1545",88397,"NE","Nebraska CD-2","CNN/SSRS",2.8,2024-09-25,749,"lv",53,42,41
"1546",88402,"NC","North Carolina","Beacon/Shaw",2.8,2024-09-24,787,"lv",48,49.5,42
"1547",88402,"NC","North Carolina","Beacon/Shaw",2.8,2024-09-24,991,"rv",49,47.5,42
"1548",88403,"PA","Pennsylvania","Beacon/Shaw",2.8,2024-09-24,775,"lv",48,48.5,42
"1549",88403,"PA","Pennsylvania","Beacon/Shaw",2.8,2024-09-24,1021,"rv",49,47,42
"1550",88404,"MI","Michigan","Siena/NYT",3,2024-09-26,688,"lv",47,46.5,40
"1551",88404,"MI","Michigan","Siena/NYT",3,2024-09-26,688,"rv",44,46.5,40
"1552",88405,"OH","Ohio","Siena/NYT",3,2024-09-26,687,"lv",43.5,49.5,40
"1553",88405,"OH","Ohio","Siena/NYT",3,2024-09-26,687,"rv",44.5,48,40
"1554",88406,"WI","Wisconsin","Siena/NYT",3,2024-09-26,680,"lv",48.5,46.5,40
"1555",88406,"WI","Wisconsin","Siena/NYT",3,2024-09-26,680,"rv",48.5,46,40
"1556",88407,"NE","Nebraska CD-2","Siena/NYT",3,2024-09-26,680,"lv",51.5,42.5,40
"1557",88407,"NE","Nebraska CD-2","Siena/NYT",3,2024-09-26,680,"rv",50,41.5,40
"1558",88409,"DE","Delaware","University of Delaware",NA,2024-09-19,383,"lv",55.6,35.9,47
"1559",88410,"AZ","Arizona","AtlasIntel",2.7,2024-09-25,946,"lv",48.6,49.75,41
"1560",88411,"MI","Michigan","AtlasIntel",2.7,2024-09-25,918,"lv",46.9,50.5,41
"1561",88412,"NV","Nevada","AtlasIntel",2.7,2024-09-25,858,"lv",50.55,47.7,41
"1562",88413,"PA","Pennsylvania","AtlasIntel",2.7,2024-09-25,1775,"lv",48.05,50.8,41
"1563",88414,"WI","Wisconsin","AtlasIntel",2.7,2024-09-25,1077,"lv",48.2,49.65,41
"1564",88415,"NC","North Carolina","AtlasIntel",2.7,2024-09-25,1173,"lv",50.65,47.7,41
"1565",88416,"GA","Georgia","AtlasIntel",2.7,2024-09-25,1200,"lv",49,49.45,41
"1566",88417,"FL","Florida","Victory Insights",1.3,2024-09-25,600,"lv",44.9,46.9,41
"1567",88418,"FL","Florida","PPP",1.4,2024-09-26,808,"rv",45.5,49.5,40
"1568",88419,"TX","Texas","PPP",1.4,2024-09-26,759,"rv",45,50,40
"1569",88420,"PA","Pennsylvania","Trafalgar Group",0.7,2024-09-29,1090,"lv",45.3,47.5,37
"1570",88421,"WI","Wisconsin","ActiVote",NA,2024-09-29,400,"lv",52.1,47.9,37
"1571",88422,"CA","California","USC Dornsife/CSU Long Beach/Cal Poly Pomona",NA,2024-09-25,1685,"lv",57.7,35.5,41
"1572",88423,"NC","North Carolina","East Carolina University",2.6,2024-09-26,1005,"lv",47.1,49.4,40
"1573",88424,"IN","Indiana","ARW Strategies",NA,2024-09-25,600,"lv",39,55,41
"1574",88425,"PA","Pennsylvania","Patriot Polling",1.1,2024-09-29,816,"rv",49,50,37
"1575",88428,"RI","Rhode Island","Embold Research",1.4,2024-09-20,876,"lv",52,38,46
"1576",88430,"PA","Pennsylvania","Fabrizio/Impact",1.7,2024-09-24,600,"lv",49.5,47,42
"1577",88431,"NC","North Carolina","The Washington Post",3,2024-09-29,1001,"lv",48,50,37
"1578",88431,"NC","North Carolina","The Washington Post",3,2024-09-29,1001,"rv",47,50,37
"1579",88439,"AK","Alaska","Alaska Survey Research",1.9,2024-09-29,1182,"lv",43,52,37
"1580",88440,"MI","Michigan","RMG Research",2.3,2024-09-27,789,"lv",50,47,39
"1581",88441,"MI","Michigan","Remington",2.6,2024-09-20,800,"lv",49,47,46
"1582",88442,"NV","Nevada","Remington",2.6,2024-09-20,800,"lv",48,49,46
"1583",88443,"PA","Pennsylvania","Remington",2.6,2024-09-20,800,"lv",47,48,46
"1584",88444,"WI","Wisconsin","Remington",2.6,2024-09-20,800,"lv",48,48,46
"1585",88445,"MT","Montana","Remington",2.6,2024-09-20,800,"lv",39,56,46
"1586",88447,"OH","Ohio","ActiVote",NA,2024-09-30,400,"lv",46.4,53.6,36
"1587",88448,"IN","Indiana","ActiVote",NA,2024-09-30,400,"lv",43,57,36
"1588",88449,"NY","New York","ActiVote",NA,2024-09-30,400,"lv",60.6,39.4,36
"1589",88450,"AZ","Arizona","InsiderAdvantage",2,2024-09-30,800,"lv",47.7,49.1,36
"1590",88451,"NV","Nevada","InsiderAdvantage",2,2024-09-30,800,"lv",48.4,49.3,36
"1591",88452,"NC","North Carolina","InsiderAdvantage",2,2024-09-30,800,"lv",49.3,49.5,36
"1592",88453,"GA","Georgia","InsiderAdvantage",2,2024-09-30,800,"lv",48.3,48.1,36
"1593",88457,"NC","North Carolina","Quinnipiac",2.8,2024-09-29,953,"lv",47.5,49,37
"1594",88458,"GA","Georgia","Quinnipiac",2.8,2024-09-29,942,"lv",44.5,50,37
"1595",88459,"TX","Texas","RMG Research",2.3,2024-09-27,779,"lv",46,53,39
"1596",88460,"ND","North Dakota","Lake Research",1.2,2024-09-26,500,"lv",40,50,40
"1597",88461,"AZ","Arizona","Emerson",2.9,2024-09-28,920,"lv",47.6,51.7,38
"1598",88462,"NC","North Carolina","Emerson",2.9,2024-09-28,850,"lv",49.1,49.9,38
"1599",88465,"PA","Pennsylvania","Emerson",2.9,2024-09-28,1000,"lv",49.3,48.8,38
"1600",88468,"WI","Wisconsin","Trafalgar Group",0.7,2024-09-30,1079,"lv",46,47.1,36
"1601",88469,"AZ","Arizona","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,409,"lv",50,47.5,41
"1602",88470,"GA","Georgia","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,411,"lv",47,48.5,41
"1603",88471,"MI","Michigan","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,416,"lv",50,47,41
"1604",88472,"NV","Nevada","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,409,"lv",48,47,41
"1605",88473,"NC","North Carolina","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,411,"lv",49,47.5,41
"1606",88474,"PA","Pennsylvania","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,474,"lv",49.5,48,41
"1607",88475,"WI","Wisconsin","Benenson Strategy Group/GS Strategy Group",NA,2024-09-25,411,"lv",48.5,46.5,41
"1608",88476,"IA","Iowa","Cygnal",2.1,2024-09-28,600,"lv",44.6,51.3,38
"1609",88477,"SC","South Carolina","Winthrop U.",2.5,2024-09-29,1068,"lv",42,51.6,37
"1610",88484,"MI","Michigan","Trafalgar Group",0.7,2024-09-30,1086,"lv",44.7,46.9,36
"1611",88485,"FL","Florida","McLaughlin",0.5,2024-09-25,1200,"lv",46,51,41
"1612",88486,"ND","North Dakota","WPAi",1.7,2024-09-30,500,"lv",32,59,36
"1613",88488,"WI","Wisconsin","Marquette Law School",3,2024-09-26,798,"lv",50.5,46,40
"1614",88488,"WI","Wisconsin","Marquette Law School",3,2024-09-26,882,"rv",50,46,40
"1615",88489,"VA","Virginia","Virginia Commonwealth U.",2.1,2024-09-25,762,"rv",47.4,36.6,41
"1616",88489,"VA","Virginia","Virginia Commonwealth U.",2.1,2024-09-25,832,"a",43,37,41
"1617",88490,"NE","Nebraska","Bullfinch",NA,2024-10-01,400,"lv",42,53,35
"1618",88494,"AZ","Arizona","HighGround",1.8,2024-09-29,500,"lv",47.6,45.4,37
"1619",88497,"FL","Florida","RMG Research",2.3,2024-09-27,774,"lv",48,50,39
"1620",88499,"PA","Pennsylvania","OnMessage Inc.",1.1,2024-09-29,800,"lv",47,47,37
"1621",88501,"NJ","New Jersey","ActiVote",NA,2024-10-02,400,"lv",56,44,34
"1622",88503,"NC","North Carolina","High Point University",2.5,2024-09-29,589,"lv",48,48,37
"1623",88503,"NC","North Carolina","High Point University",2.5,2024-09-29,814,"rv",48,46,37
"1624",88504,"MI","Michigan","Mitchell",2.4,2024-09-30,709,"lv",47.5,48,36
"1625",88507,"NH","New Hampshire","St. Anselm",2.4,2024-10-02,2104,"lv",51,44,34
"1626",88508,"OH","Ohio","Bowling Green State University/YouGov",NA,2024-09-27,1000,"lv",44,51,39
"1627",88510,"NV","Nevada","Tarrance",1.6,2024-09-19,600,"lv",47,44,47
"1628",88511,"TX","Texas","CWS Research",1.6,2024-09-09,504,"lv",41,51,57
"1629",88512,"NC","North Carolina","RMG Research",2.3,2024-09-27,780,"lv",47,51,39
"1630",88514,"CA","California","UC Berkeley",2.5,2024-10-01,3045,"lv",57,35,35
"1631",88518,"IL","Illinois","ActiVote",NA,2024-10-05,400,"lv",58.8,41.2,31
"1632",88524,"NC","North Carolina","ActiVote",NA,2024-10-06,400,"lv",50.8,49.2,30
"1633",88525,"FL","Florida","ActiVote",NA,2024-10-06,400,"lv",47,53,30
"1634",88526,"AZ","Arizona","RMG Research",2.3,2024-10-02,783,"lv",46,50,34
"1635",88530,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-10-02,555,"lv",47,48,34
"1636",88531,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-10-02,2946,"lv",45,49,34
"1637",88532,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-02,3783,"lv",47,47,34
"1638",88533,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-10-02,839,"lv",48,46,34
"1639",88534,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-10-02,551,"lv",51,43,34
"1640",88535,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-10-02,514,"lv",48,47,34
"1641",88536,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-10-02,753,"lv",45,47,34
"1642",88537,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-02,5686,"lv",48,47,34
"1643",88538,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-10-02,533,"lv",47,46,34
"1644",88541,"VA","Virginia","Christopher Newport U.",2.8,2024-10-04,800,"lv",52,41,32
"1645",88545,"MI","Michigan","Glengariff Group Inc.",1.5,2024-10-04,600,"lv",46.8,44.2,32
"1646",88551,"MA","Massachusetts","Suffolk",2.9,2024-10-05,500,"lv",61.2,32.2,31
"1647",88552,"AZ","Arizona","SoCal Strategies",NA,2024-10-07,735,"lv",48.7,47.8,29
"1648",88555,"FL","Florida","Siena/NYT",3,2024-10-06,622,"lv",40.5,54,30
"1649",88555,"FL","Florida","Siena/NYT",3,2024-10-06,622,"rv",40.5,53.5,30
"1650",88556,"TX","Texas","Siena/NYT",3,2024-10-04,617,"lv",43,49.5,32
"1651",88556,"TX","Texas","Siena/NYT",3,2024-10-04,617,"rv",42.5,49,32
"1652",88557,"NV","Nevada","RMG Research",2.3,2024-10-03,782,"lv",49,49,33
"1653",88569,"TX","Texas","Florida Atlantic University/Mainstreet Research",NA,2024-10-06,775,"lv",45,50,30
"1654",88569,"TX","Texas","Florida Atlantic University/Mainstreet Research",NA,2024-10-06,811,"rv",45,50,30
"1655",88570,"PA","Pennsylvania","Bullfinch",NA,2024-09-29,800,"rv",50,46,37
"1656",88572,"AZ","Arizona","Fabrizio/Impact",1.7,2024-10-01,600,"lv",47.5,49.5,35
"1657",88574,"MI","Michigan","Research Co.",2.4,2024-10-07,450,"lv",51,48,29
"1658",88575,"PA","Pennsylvania","Research Co.",2.4,2024-10-07,450,"lv",50,49,29
"1659",88576,"WI","Wisconsin","Research Co.",2.4,2024-10-07,450,"lv",50,48,29
"1660",88578,"NE","Nebraska","Impact Research",1.5,2024-10-03,600,"lv",38,58,33
"1661",88579,"PA","Pennsylvania","InsiderAdvantage",2,2024-10-08,800,"lv",47,49,28
"1662",88580,"AZ","Arizona","National Research",2,2024-09-29,600,"lv",47,46,37
"1663",88586,"MD","Maryland","UMBC",NA,2024-09-28,863,"lv",57,35,38
"1664",88588,"AZ","Arizona","ActiVote",NA,2024-10-08,400,"lv",49.3,50.7,28
"1665",88591,"MI","Michigan","Quinnipiac",2.8,2024-10-07,1007,"lv",47,50.5,29
"1666",88592,"PA","Pennsylvania","Quinnipiac",2.8,2024-10-07,1412,"lv",49,46.5,29
"1667",88593,"WI","Wisconsin","Quinnipiac",2.8,2024-10-07,1073,"lv",46.5,48.5,29
"1668",88594,"AZ","Arizona","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,400,"lv",47.5,47,37
"1669",88595,"GA","Georgia","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,400,"lv",46.5,47,37
"1670",88596,"MI","Michigan","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,404,"lv",46.5,48.5,37
"1671",88597,"NV","Nevada","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,407,"lv",47.5,47,37
"1672",88598,"NC","North Carolina","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,401,"lv",47,47.5,37
"1673",88599,"PA","Pennsylvania","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,408,"lv",47.5,47.5,37
"1674",88600,"WI","Wisconsin","Global Strategy Group/North Star Opinion Research",NA,2024-09-29,408,"lv",47,45.5,37
"1675",88601,"WI","Wisconsin","Arc Insights",NA,2024-10-06,700,"lv",47,48,30
"1676",88603,"UT","Utah","PPP",1.4,2024-09-28,612,"lv",39,54,38
"1677",88604,"GA","Georgia","Trafalgar Group",0.7,2024-10-08,1089,"lv",44.9,46.2,28
"1678",88605,"PA","Pennsylvania","Hunt Research",NA,2024-10-07,1037,"lv",47,47.6,29
"1679",88606,"AZ","Arizona","Emerson",2.9,2024-10-08,1000,"lv",48.2,50.5,28
"1680",88607,"GA","Georgia","Emerson",2.9,2024-10-08,1000,"lv",49.8,49.7,28
"1681",88608,"MI","Michigan","Emerson",2.9,2024-10-08,950,"lv",49.7,49.6,28
